date,campaign,ad_id,spend
2019-02-15,12706485,34428691,8.970
2019-02-15,12706485,34428692,5.130
2019-02-15,12706575,34428797,2.420
2019-02-15,12706575,34428798,4.170
2019-02-15,12706575,34428799,5.940
2019-02-15,12706575,34428800,2.240
2019-02-15,12706583,34428808,2.130
2019-02-15,12706583,34428809,3.740
2019-02-15,12706583,34428810,5.680
2019-02-15,12706583,34428811,2.640
2019-02-15,12706640,34428875,1.260
2019-02-15,12706640,34428876,3.100
2019-02-15,12706640,34428877,1.750
2019-02-15,12706640,34428878,1.190
2019-02-15,12706648,34428887,2.250
2019-02-15,12706648,34428888,2.370
2019-02-15,12706648,34428889,2.550
2019-02-15,12706648,34428890,1.800
2019-02-15,12706720,34428975,1.160
2019-02-15,12706720,34428976,16.390
2019-02-15,12706720,34428977,2.230
2019-02-15,12706720,34428978,2.060
2019-02-15,12795586,34571799,287.260
2019-02-15,12795617,34571858,2.530
2019-02-15,12795617,34571859,8.400
2019-02-15,12795657,34571969,3.240
2019-02-15,12795657,34571970,13.340
2019-02-15,12901318,34771484,90.000
2019-02-15,12933542,34813475,0.000
2019-02-15,12933542,34813476,0.000
2019-02-15,12933542,34813477,0.000
2019-02-15,12933542,34813478,0.000
2019-02-15,12933542,34813479,80.700
2019-02-15,12933542,34813480,0.000
2019-02-15,13043108,34988211,23.200
2019-02-15,13043155,34988257,5.390
2019-02-15,13075378,35050646,10.650
2019-02-15,13075378,35050647,16.260
2019-02-15,13075378,35050648,12.790
2019-02-15,13075378,35050649,285.700
2019-02-15,13075378,35050650,18.040
2019-02-15,13075378,35050651,12456.830
2019-02-15,13075378,35050652,84.920
2019-02-15,13075452,35050775,6.010
2019-02-15,13075452,35050776,5.690
2019-02-15,13075452,35050777,4.550
2019-02-15,13075452,35050778,11.830
2019-02-15,13075452,35050779,61.030
2019-02-15,13075452,35050780,127.370
2019-02-15,13075452,35050781,34.170
2019-02-15,13075505,35050862,0.660
2019-02-15,13075505,35050863,1.490
2019-02-15,13075505,35050864,1.110
2019-02-15,13075505,35050865,6.690
2019-02-15,13075505,35050866,1.690
2019-02-15,13075505,35050867,564.310
2019-02-15,13075505,35050868,2.320
2019-02-15,13075567,35050990,0.270
2019-02-15,13075567,35050991,0.400
2019-02-15,13075567,35050992,0.280
2019-02-15,13075567,35050993,0.420
2019-02-15,13075567,35050994,1.150
2019-02-15,13075567,35050995,9.380
2019-02-15,13075567,35050996,1.580
2019-02-15,13114036,35101915,25.220
2019-02-15,13114036,35101916,63.320
2019-02-15,13114036,35101917,18.440
2019-02-15,13114071,35101956,15.700
2019-02-15,13114071,35101957,12.820
2019-02-15,13114071,35101958,27.200
2019-02-15,13149038,35149952,0.000
2019-02-15,13149038,35149953,0.000
2019-02-15,13149038,35149954,0.000
2019-02-15,13149038,35149955,0.000
2019-02-15,13149038,35149956,0.000
2019-02-15,13149038,35149957,0.000
2019-02-15,13149038,35149958,0.000
2019-02-15,13149038,35149959,0.000
2019-02-15,13149306,35150533,0.000
2019-02-15,13149306,35150534,0.000
2019-02-15,13149306,35150535,0.000
2019-02-15,13149306,35150536,0.000
2019-02-15,13963169,36281761,5.230
2019-02-15,13963169,36281762,0.830
2019-02-15,13963169,36281763,64.520
2019-02-15,13963169,36281764,56.990
2019-02-15,13963169,36281765,0.580
2019-02-15,13963174,36281779,7.660
2019-02-15,13963174,36281780,3.590
2019-02-15,13963188,36281804,0.000
2019-02-15,13963188,36281805,0.000
2019-02-15,13963188,36281806,0.000
2019-02-15,13963188,36281807,330.000
2019-02-15,13963188,36281808,0.000
2019-02-15,13963196,36281818,5.170
2019-02-15,13963196,36281819,3.110
2019-02-15,13963196,36281820,96.210
2019-02-15,13963196,36281821,335.150
2019-02-15,13963196,36281822,3.070
2019-02-15,13963200,36281826,8.000
2019-02-15,13963200,36281827,9.150
2019-02-15,13963207,36281834,0.000
2019-02-15,13963207,36281835,430.100
2019-02-15,13963207,36281836,0.000
2019-02-15,13963207,36281837,0.000
2019-02-15,13963207,36281838,157.400
2019-02-15,13964650,36385413,12.640
2019-02-15,13964650,36385414,5.560
2019-02-15,13964650,36385438,77.450
2019-02-15,13964650,36385442,15.810
2019-02-15,13964664,36385500,2.690
2019-02-15,13964664,36385510,4.070
2019-02-15,13964664,36385512,1.950
2019-02-15,13964664,36385522,3.280
2019-02-15,13964664,36385526,2.370
2019-02-15,13964664,36385528,1.810
2019-02-15,13964774,36385318,164.790
2019-02-15,13964774,36385330,83.990
2019-02-15,13964774,36385367,33.040
2019-02-15,13964791,36385484,43.340
2019-02-15,13964827,36284303,3.830
2019-02-15,13964827,36284304,5.310
2019-02-15,13964827,36284305,73.350
2019-02-15,13964902,36284399,58.000
2019-02-15,13964902,36284400,0.000
2019-02-15,13964902,36284401,0.000
2019-02-15,13964902,36284402,0.000
2019-02-15,13964902,36284403,0.000
2019-02-15,13964902,36284404,0.000
2019-02-15,13964902,36284405,0.000
2019-02-15,13964925,36284428,0.000
2019-02-15,13964925,36284429,0.000
2019-02-15,13964925,36284430,130.900
2019-02-15,13964925,36284431,0.000
2019-02-15,13964925,36284432,0.000
2019-02-15,13964925,36284433,0.000
2019-02-15,13964944,36284452,52.500
2019-02-15,13964944,36284453,0.000
2019-02-15,13964970,36284479,0.000
2019-02-15,13964970,36284480,0.000
2019-02-15,13964970,36284481,0.000
2019-02-15,13964970,36284482,0.000
2019-02-15,13964970,36284483,0.000
2019-02-15,13964970,36284484,0.000
2019-02-15,13964970,36284485,0.000
2019-02-15,13964970,36284486,0.000
2019-02-15,13965008,36284528,39.580
2019-02-15,13965008,36284529,1.680
2019-02-15,13965008,36284530,3.590
2019-02-15,13965027,36284553,91.230
2019-02-15,13965027,36284554,3.520
2019-02-15,13965027,36284555,13.070
2019-02-15,13965213,36384628,22.650
2019-02-15,13965213,36384639,8.430
2019-02-15,13965213,36384653,92.880
2019-02-15,13965213,36384669,24.510
2019-02-15,13965220,36384774,3.390
2019-02-15,13965220,36384777,4.360
2019-02-15,13965220,36384783,4.370
2019-02-15,13965220,36384793,5.410
2019-02-15,13965220,36384802,4.160
2019-02-15,13965220,36384826,4.800
2019-02-15,13965248,36384575,303.900
2019-02-15,13965248,36384578,67.550
2019-02-15,13965248,36384605,30.540
2019-02-15,13965266,36384716,31.680
2019-02-15,13965291,36284903,6.730
2019-02-15,13965291,36284904,7.660
2019-02-15,13965291,36284905,142.350
2019-02-15,13965335,36284996,27.130
2019-02-15,13965373,36285051,0.000
2019-02-15,13965373,36285052,0.000
2019-02-15,13965373,36285053,0.000
2019-02-15,13965373,36285054,0.000
2019-02-15,13965373,36285055,0.000
2019-02-15,13965373,36285056,0.000
2019-02-15,13965373,36285057,0.000
2019-02-15,13965391,36285074,0.000
2019-02-15,13965391,36285075,0.000
2019-02-15,13965391,36285076,0.000
2019-02-15,13965391,36285077,0.000
2019-02-15,13965391,36285078,0.000
2019-02-15,13965391,36285079,0.000
2019-02-15,13965391,36285080,0.000
2019-02-15,13965391,36285081,0.000
2019-02-15,13965400,36285098,0.000
2019-02-15,13965400,36285099,0.000
2019-02-15,13965408,36285112,0.000
2019-02-15,13965408,36285113,0.000
2019-02-15,13965408,36285114,0.000
2019-02-15,13965408,36285115,0.000
2019-02-15,13965408,36285116,0.000
2019-02-15,13965408,36285117,0.000
2019-02-15,13965408,36285118,0.000
2019-02-15,13965408,36285119,0.000
2019-02-15,13965505,36285297,101.250
2019-02-15,13965505,36285298,139.160
2019-02-15,13965569,36285464,12.640
2019-02-15,13965569,36285465,13.930
2019-02-15,13965569,36285466,11.810
2019-02-15,13965569,36285467,13.100
2019-02-15,13965569,36285468,14.220
2019-02-15,13965677,36285647,0.000
2019-02-15,13965677,36285648,0.000
2019-02-15,13965677,36285649,0.000
2019-02-15,13965677,36285650,0.000
2019-02-15,13965677,36285651,0.000
2019-02-15,13965677,36285652,0.000
2019-02-15,13965984,36286193,14.760
2019-02-15,13965984,36286194,28.280
2019-02-15,13965984,36286195,7.000
2019-02-15,13965984,36286196,7.920
2019-02-15,14007809,36366827,7.840
2019-02-15,14007809,36366828,6.200
2019-02-15,14007809,36366829,6.700
2019-02-15,14007832,36366881,17.420
2019-02-15,14008014,36367086,4.620
2019-02-15,14008014,36367087,4.700
2019-02-15,14008014,36367088,7.200
2019-02-15,14008014,36367089,4.060
2019-02-15,14008155,36367253,1.130
2019-02-15,14008155,36367254,1.470
2019-02-15,14008155,36367255,1.150
2019-02-15,14008188,36367288,3.720
2019-02-15,14008259,36367404,0.470
2019-02-15,14008259,36367405,0.300
2019-02-15,14008259,36367406,0.760
2019-02-15,14008259,36367407,1.070
2019-02-15,14008456,36367710,40.200
2019-02-15,14008456,36367711,11.400
2019-02-15,14008456,36367712,9.980
2019-02-15,14008599,36367886,7.420
2019-02-15,14008599,36367887,8.130
2019-02-15,14008599,36367888,13.260
2019-02-15,14008678,36367977,2.330
2019-02-15,14008678,36367978,2.710
2019-02-15,14008678,36367979,3.870
2019-02-15,14008678,36367980,3.640
2019-02-15,14008678,36367981,3.520
2019-02-15,14008678,36367982,3.100
2019-02-15,14008843,36368169,47.480
2019-02-15,14008843,36368170,15.880
2019-02-15,14008843,36368171,27.850
2019-02-15,14008906,36368265,5.020
2019-02-15,14008906,36368266,3.530
2019-02-15,14008906,36368267,26.490
2019-02-15,14008959,36368355,2.550
2019-02-15,14008959,36368356,2.120
2019-02-15,14008959,36368357,1.140
2019-02-15,14008959,36368358,1.440
2019-02-15,14008959,36368359,1.150
2019-02-15,14008959,36368360,0.690
2019-02-15,14034781,36405797,187.800
2019-02-15,14034781,36405798,13.570
2019-02-15,14034781,36405799,7.890
2019-02-15,14034781,36405800,5.950
2019-02-15,14034781,36405801,8.700
2019-02-15,14034781,36405802,7.140
2019-02-15,14034821,36405875,219.520
2019-02-15,14034821,36405876,50.210
2019-02-15,14034821,36405877,9.240
2019-02-15,14034821,36405878,21.500
2019-02-15,14034821,36405879,11.210
2019-02-15,14034821,36405880,7.270
2019-02-15,14292166,36819955,15.490
2019-02-15,14292166,36819956,6.080
2019-02-15,14292166,36819957,12.270
2019-02-15,14292166,36819958,9.640
2019-02-15,14292384,36820349,12.510
2019-02-15,14292384,36820350,12.140
2019-02-15,14292560,36820658,1108.920
2019-02-15,14292560,36820659,8.330
2019-02-15,14292560,36820660,3.440
2019-02-15,14292560,36820661,3.840
2019-02-15,14292647,36820790,10.430
2019-02-15,14292647,36820791,12.250
2019-02-15,14292931,36821383,101.850
2019-02-15,14292931,36821384,5.360
2019-02-15,14292931,36821385,5.350
2019-02-15,14292931,36821386,2.220
2019-02-15,14292948,36821406,4.040
2019-02-15,14292948,36821407,7.590
2019-02-15,14293207,36821752,12.510
2019-02-15,14293207,36821753,6.430
2019-02-15,14293207,36821754,10.660
2019-02-15,14293207,36821755,7.880
2019-02-15,14293210,36821758,11.810
2019-02-15,14293210,36821759,15.550
2019-02-15,14293213,36821762,4.970
2019-02-15,14293213,36821763,3.510
2019-02-15,14293213,36821764,9.800
2019-02-15,14293213,36821765,2.090
2019-02-15,14293232,36821793,2310.980
2019-02-15,14293232,36821794,14.660
2019-02-15,14293232,36821795,5.390
2019-02-15,14293232,36821796,3.170
2019-02-15,14293235,36821815,9.410
2019-02-15,14293235,36821816,13.160
2019-02-15,14293237,36821818,85.300
2019-02-15,14293237,36821819,3.890
2019-02-15,14293237,36821820,3.890
2019-02-15,14293237,36821821,2.590
2019-02-15,14293239,36821824,4.210
2019-02-15,14293239,36821825,7.750
2019-02-15,14378168,36982331,8.830
2019-02-15,14378168,36982332,331.040
2019-02-15,14378168,36982333,12.610
2019-02-15,14378168,36982334,31.900
2019-02-15,14378182,36982415,27.610
2019-02-15,14378182,36982416,25.830
2019-02-15,14378200,36982517,30.570
2019-02-15,14378200,36982518,20.360
2019-02-15,14378200,36982519,39.720
2019-02-15,14378220,36982564,3.350
2019-02-15,14378220,36982565,14.800
2019-02-15,14378220,36982566,4.080
2019-02-15,14378220,36982567,11.840
2019-02-15,14378228,36982580,6.950
2019-02-15,14378228,36982581,9.370
2019-02-15,14378267,36982634,29.100
2019-02-15,14378267,36982635,6.390
2019-02-15,14378267,36982636,6.990
2019-02-15,14378436,36982852,54.560
2019-02-15,14378436,36982853,24.250
2019-02-15,14378436,36982854,53.820
2019-02-15,14378436,36982855,89.610
2019-02-15,14378436,36982889,25.650
2019-02-15,14378436,36982903,39.070
2019-02-15,14378459,36982917,21.500
2019-02-15,14378459,36982918,567.450
2019-02-15,14378470,36982947,59.500
2019-02-15,14378470,36982948,38.150
2019-02-15,14378470,36982949,74.060
2019-02-15,14378600,36983112,1.170
2019-02-15,14378600,36983113,0.820
2019-02-15,14378600,36983114,1.600
2019-02-15,14378600,36983115,0.470
2019-02-15,14378600,36983116,1.460
2019-02-15,14378600,36983117,1.320
2019-02-15,14378663,36983188,4.300
2019-02-15,14378663,36983189,3.860
2019-02-15,14378671,36983204,2.130
2019-02-15,14378671,36983205,2.480
2019-02-15,14378671,36983206,2.110
2019-02-15,14388573,36998173,2.890
2019-02-15,14388573,36998174,3.450
2019-02-15,14388573,36998175,6.250
2019-02-15,14388573,36998176,4.490
2019-02-15,14388573,36998177,4.590
2019-02-15,14388774,36998392,1.890
2019-02-15,14388774,36998393,1.650
2019-02-15,14388774,36998394,1.770
2019-02-15,14388774,36998395,1.500
2019-02-15,14388774,36998396,1.650
2019-02-15,14450374,37108856,4.490
2019-02-15,14450374,37108857,5.970
2019-02-15,14450374,37108858,20.820
2019-02-15,14450374,37108859,4.090
2019-02-15,14450374,37108860,3.430
2019-02-15,14450374,37108861,9.440
2019-02-15,14450385,37108872,18.500
2019-02-15,14450385,37108873,13.210
2019-02-15,14450385,37108874,16.160
2019-02-15,14450385,37108875,15.700
2019-02-15,14450407,37108897,4.990
2019-02-15,14450407,37108898,4.060
2019-02-15,14450407,37108899,47.900
2019-02-15,14450407,37108900,2.720
2019-02-15,14450407,37108901,2.600
2019-02-15,14450407,37108902,32.670
2019-02-15,14450450,37108958,1.770
2019-02-15,14450450,37108959,2.990
2019-02-15,14450450,37108960,3.310
2019-02-15,14450450,37108961,1.820
2019-02-15,14450450,37108962,2.730
2019-02-15,14450450,37108963,4.400
2019-02-15,14450455,37108979,13.390
2019-02-15,14450455,37108980,133.760
2019-02-15,14450455,37108981,9.890
2019-02-15,14450455,37108982,11.370
2019-02-15,14450478,37109008,1.940
2019-02-15,14450478,37109009,2.190
2019-02-15,14450478,37109010,3.410
2019-02-15,14450478,37109011,0.920
2019-02-15,14450478,37109012,0.920
2019-02-15,14450478,37109013,3.890
2019-02-15,14450494,37109041,10.790
2019-02-15,14450494,37109042,6.910
2019-02-15,14450494,37109043,8.540
2019-02-15,14450494,37109044,9.240
2019-02-15,14450541,37109155,28.480
2019-02-15,14450541,37109156,29.940
2019-02-15,14450541,37109157,17.580
2019-02-15,14450541,37109158,18.650
2019-02-15,14450551,37109185,21.060
2019-02-15,14450551,37109186,35.000
2019-02-15,14450551,37109187,16.760
2019-02-15,14450551,37109188,17.110
2019-02-15,14491781,37164973,0.000
2019-02-15,14491781,37164974,111.700
2019-02-15,14491781,37164975,0.000
2019-02-15,14491781,37164976,0.000
2019-02-15,14491781,37164977,0.000
2019-02-15,14491781,37164978,0.000
2019-02-15,14491781,37164979,0.000
2019-02-15,14491816,37165060,0.000
2019-02-15,14491816,37165061,0.000
2019-02-15,14491816,37165062,105.000
2019-02-15,14491816,37165063,0.000
2019-02-15,14491816,37165064,0.000
2019-02-15,14491816,37165065,0.000
2019-02-15,14491816,37165066,0.000
2019-02-15,14491998,37165366,0.000
2019-02-15,14491998,37165367,0.000
2019-02-15,14491998,37165368,0.000
2019-02-15,14491998,37165369,0.000
2019-02-15,14491998,37165370,0.000
2019-02-15,14491998,37165371,0.000
2019-02-15,14491998,37165372,0.000
2019-02-15,14492016,37165396,0.000
2019-02-15,14492016,37165397,0.000
2019-02-15,14492016,37165398,0.000
2019-02-15,14492016,37165399,0.000
2019-02-15,14492016,37165400,0.000
2019-02-15,14492016,37165401,0.000
2019-02-15,14492016,37165402,0.000
2019-02-15,14492267,37165904,0.000
2019-02-15,14492267,37165905,70.000
2019-02-15,14492267,37165906,0.000
2019-02-15,14492267,37165907,0.000
2019-02-15,14492267,37165908,0.000
2019-02-15,14492267,37165909,0.000
2019-02-15,14492330,37166037,0.000
2019-02-15,14492330,37166038,0.000
2019-02-15,14492330,37166039,0.000
2019-02-15,14492330,37166040,0.000
2019-02-15,14492330,37166041,0.000
2019-02-15,14492330,37166042,0.000
2019-02-15,14492373,37166144,388.000
2019-02-15,14492373,37166145,0.000
2019-02-15,14492373,37166146,0.000
2019-02-15,14492373,37166147,0.000
2019-02-15,14492373,37166148,0.000
2019-02-15,14492373,37166149,0.000
2019-02-15,14492410,37166220,0.000
2019-02-15,14492410,37166221,169.800
2019-02-15,14492410,37166222,0.000
2019-02-15,14492410,37166223,0.000
2019-02-15,14492410,37166224,0.000
2019-02-15,14492410,37166225,0.000
2019-02-15,14590882,37360216,8.860
2019-02-15,14590882,37360217,11.420
2019-02-15,14590882,37360218,6.480
2019-02-15,14590882,37360219,7.580
2019-02-15,14590957,37360379,57.560
2019-02-15,14590957,37360380,54.820
2019-02-15,14590957,37360381,26.750
2019-02-15,14590957,37360382,35.570
2019-02-15,14590975,37360428,6.380
2019-02-15,14590975,37360429,11.460
2019-02-15,14590975,37360430,7.090
2019-02-15,14590975,37360431,8.450
2019-02-15,14590982,37360453,110.440
2019-02-15,14590982,37360454,117.210
2019-02-15,14590982,37360455,63.610
2019-02-15,14590982,37360456,73.710
2019-02-15,14591101,37360699,4.690
2019-02-15,14591101,37360700,7.710
2019-02-15,14591101,37360701,4.640
2019-02-15,14591101,37360702,4.100
2019-02-15,14591124,37360743,7.600
2019-02-15,14591124,37360744,8.790
2019-02-15,14591124,37360745,6.470
2019-02-15,14591124,37360746,5.100
2019-02-15,14591210,37360943,10.840
2019-02-15,14591210,37360944,8.490
2019-02-15,14591210,37360945,2.640
2019-02-15,14591210,37360946,4.690
2019-02-15,14591235,37361011,7.590
2019-02-15,14591235,37361012,8.250
2019-02-15,14591235,37361013,4.120
2019-02-15,14591235,37361014,6.230
2019-02-15,14594232,37367050,13.000
2019-02-15,14594232,37367051,6.020
2019-02-15,14594232,37367052,2.840
2019-02-15,14594232,37367053,3.960
2019-02-15,14594232,37367054,5.050
2019-02-15,14594232,37367055,5.830
2019-02-15,14594241,37367071,11.660
2019-02-15,14594241,37367072,4.860
2019-02-15,14594241,37367073,3.530
2019-02-15,14594241,37367074,3.830
2019-02-15,14594241,37367075,4.070
2019-02-15,14594241,37367076,6.010
2019-02-15,14594298,37367175,3.280
2019-02-15,14594298,37367176,3.440
2019-02-15,14594298,37367177,2.640
2019-02-15,14594298,37367178,4.930
2019-02-15,14594298,37367179,2.020
2019-02-15,14594298,37367180,2.160
2019-02-15,14594306,37367203,3.380
2019-02-15,14594306,37367204,2.940
2019-02-15,14594306,37367205,2.550
2019-02-15,14594306,37367206,4.750
2019-02-15,14594306,37367207,2.590
2019-02-15,14594306,37367208,2.630
2019-02-15,14594395,37367425,1.300
2019-02-15,14594395,37367426,1.380
2019-02-15,14594395,37367427,0.610
2019-02-15,14594395,37367428,1.380
2019-02-15,14594395,37367429,0.480
2019-02-15,14594395,37367430,1.480
2019-02-15,14594417,37367467,2.090
2019-02-15,14594417,37367468,1.760
2019-02-15,14594417,37367469,1.440
2019-02-15,14594417,37367470,1.090
2019-02-15,14594417,37367471,1.630
2019-02-15,14594417,37367472,1.250
2019-02-15,14594474,37367659,1.800
2019-02-15,14594474,37367660,1.110
2019-02-15,14594474,37367661,0.790
2019-02-15,14594474,37367662,1.340
2019-02-15,14594474,37367663,1.360
2019-02-15,14594474,37367664,1.180
2019-02-15,14594481,37367671,1.000
2019-02-15,14594481,37367672,0.970
2019-02-15,14594481,37367673,1.100
2019-02-15,14594481,37367674,1.060
2019-02-15,14594481,37367675,0.970
2019-02-15,14594481,37367676,2.150
2019-02-15,14674745,37505230,47.310
2019-02-15,14674745,37505231,42.300
2019-02-15,14674745,37505232,268.420
2019-02-15,14674745,37505233,8475.150
2019-02-15,14674745,37505234,64.410
2019-02-15,14674745,37505235,110.420
2019-02-15,14674835,37505406,24.420
2019-02-15,14674835,37505407,25.550
2019-02-15,14674835,37505408,78.390
2019-02-15,14674835,37505409,911.900
2019-02-15,14674835,37505410,25.810
2019-02-15,14674835,37505411,45.580
2019-02-15,14674926,37505541,0.000
2019-02-15,14674926,37505542,0.000
2019-02-15,14674926,37505543,0.000
2019-02-15,14674945,37505598,0.000
2019-02-15,14674945,37505599,0.000
2019-02-15,14674945,37505600,0.000
2019-02-15,14674945,37505601,0.000
2019-02-15,14674945,37505602,0.000
2019-02-15,14674945,37505603,140.000
2019-02-15,14674972,37505649,0.000
2019-02-15,14674972,37505650,0.000
2019-02-15,14674972,37505651,0.000
2019-02-15,14674981,37505660,0.000
2019-02-15,14674981,37505661,0.000
2019-02-15,14674981,37505662,0.000
2019-02-15,14674981,37505663,0.000
2019-02-15,14674981,37505664,0.000
2019-02-15,14674981,37505665,0.000
2019-02-15,14674997,37505693,0.000
2019-02-15,14674997,37505694,0.000
2019-02-15,14674997,37505695,0.000
2019-02-15,14674997,37505696,0.000
2019-02-15,14675019,37505737,0.000
2019-02-15,14675019,37505738,0.000
2019-02-15,14675019,37505739,0.000
2019-02-15,14675019,37505740,0.000
2019-02-15,14675019,37505741,0.000
2019-02-15,14675019,37505742,0.000
2019-02-15,14675019,37505743,0.000
2019-02-15,14675019,37505744,0.000
2019-02-15,14675023,37505756,0.000
2019-02-15,14675023,37505757,0.000
2019-02-15,14675037,37505772,0.000
2019-02-15,14675037,37505773,0.000
2019-02-15,14675037,37505774,0.000
2019-02-15,14675037,37505775,0.000
2019-02-15,14675051,37505815,0.000
2019-02-15,14675051,37505816,0.000
2019-02-15,14675051,37505817,0.000
2019-02-15,14675051,37505818,0.000
2019-02-15,14675051,37505819,140.000
2019-02-15,14675066,37505840,0.000
2019-02-15,14675066,37505841,0.000
2019-02-15,14675066,37505842,0.000
2019-02-15,14675066,37505843,0.000
2019-02-15,14675066,37505844,0.000
2019-02-15,14675066,37505845,0.000
2019-02-15,14675066,37505846,0.000
2019-02-15,14675066,37505847,0.000
2019-02-15,14675066,37505848,0.000
2019-02-15,14675066,37505849,0.000
2019-02-15,14675082,37505884,0.000
2019-02-15,14675082,37505885,0.000
2019-02-15,14675082,37505886,0.000
2019-02-15,14675082,37505887,0.000
2019-02-15,14675113,37505932,140.000
2019-02-15,14675113,37505933,0.000
2019-02-15,14675113,37505934,0.000
2019-02-15,14675113,37505935,0.000
2019-02-15,14675113,37505936,0.000
2019-02-15,14675113,37505937,0.000
2019-02-15,14675113,37505938,0.000
2019-02-15,14675113,37505939,0.000
2019-02-15,14675223,37506145,0.000
2019-02-15,14675223,37506146,0.000
2019-02-15,14675223,37506147,0.000
2019-02-15,14675244,37506183,0.000
2019-02-15,14675244,37506184,0.000
2019-02-15,14675244,37506185,0.000
2019-02-15,14675244,37506186,0.000
2019-02-15,14675244,37506187,0.000
2019-02-15,14675244,37506188,0.000
2019-02-15,14675258,37506204,0.000
2019-02-15,14675258,37506205,0.000
2019-02-15,14675258,37506206,0.000
2019-02-15,14675258,37506207,0.000
2019-02-15,14675285,37506246,0.000
2019-02-15,14675285,37506247,0.000
2019-02-15,14675285,37506248,0.000
2019-02-15,14675285,37506249,0.000
2019-02-15,14675285,37506250,0.000
2019-02-15,14675285,37506251,0.000
2019-02-15,14675285,37506252,0.000
2019-02-15,14675285,37506253,0.000
2019-02-15,14675303,37506271,0.000
2019-02-15,14675303,37506272,0.000
2019-02-15,14675303,37506273,0.000
2019-02-15,14675303,37506274,0.000
2019-02-15,14675303,37506275,0.000
2019-02-15,14675303,37506276,0.000
2019-02-15,14675303,37506277,0.000
2019-02-15,14675303,37506278,0.000
2019-02-15,14675318,37506293,0.000
2019-02-15,14675318,37506294,0.000
2019-02-15,14675336,37506319,0.000
2019-02-15,14675336,37506320,0.000
2019-02-15,14675336,37506321,127.000
2019-02-15,14675336,37506322,0.000
2019-02-15,14675353,37506352,0.000
2019-02-15,14675353,37506353,0.000
2019-02-15,14675353,37506354,0.000
2019-02-15,14675353,37506355,0.000
2019-02-15,14675353,37506356,0.000
2019-02-15,14675409,37506437,0.000
2019-02-15,14675409,37506438,0.000
2019-02-15,14675409,37506439,0.000
2019-02-15,14675409,37506440,0.000
2019-02-15,14675409,37506441,0.000
2019-02-15,14675409,37506442,0.000
2019-02-15,14675409,37506443,0.000
2019-02-15,14675409,37506444,0.000
2019-02-15,14675409,37506445,0.000
2019-02-15,14675419,37506456,0.000
2019-02-15,14675419,37506457,0.000
2019-02-15,14675419,37506458,0.000
2019-02-15,14675419,37506459,0.000
2019-02-15,14675442,37506484,0.000
2019-02-15,14675442,37506485,0.000
2019-02-15,14675442,37506486,0.000
2019-02-15,14675442,37506487,0.000
2019-02-15,14675442,37506488,0.000
2019-02-15,14675442,37506489,0.000
2019-02-15,14675442,37506490,0.000
2019-02-15,14675442,37506491,0.000
2019-02-15,14675747,37506982,23.880
2019-02-15,14675747,37506983,22.680
2019-02-15,14675747,37506984,98.730
2019-02-15,14675747,37506985,202.730
2019-02-15,14675836,37507142,31.720
2019-02-15,14675836,37507143,27.440
2019-02-15,14675836,37507144,43.690
2019-02-15,14675836,37507145,183.010
2019-02-15,14675852,37507167,6.730
2019-02-15,14675852,37507168,5.410
2019-02-15,14675852,37507169,7.440
2019-02-15,14675852,37507170,9.650
2019-02-15,14675855,37507173,3.880
2019-02-15,14675855,37507174,3.360
2019-02-15,14675855,37507175,4.640
2019-02-15,14675855,37507176,22.020
2019-02-15,14675949,37507352,80.670
2019-02-15,14675949,37507353,79.620
2019-02-15,14675949,37507354,438.820
2019-02-15,14675949,37507355,16876.440
2019-02-15,14675949,37507356,131.970
2019-02-15,14675949,37507357,181.960
2019-02-15,14675950,37507358,70.330
2019-02-15,14675950,37507359,58.320
2019-02-15,14675950,37507360,179.860
2019-02-15,14675950,37507361,1786.970
2019-02-15,14675950,37507362,60.980
2019-02-15,14675950,37507363,119.370
2019-02-15,14727171,37610844,0.000
2019-02-15,14727171,37610845,0.000
2019-02-15,14727171,37610846,0.000
2019-02-15,14727171,37610847,0.000
2019-02-15,14727171,37610848,0.000
2019-02-15,14727171,37610849,0.000
2019-02-15,14727171,37610850,0.000
2019-02-15,14727171,37610851,0.000
2019-02-15,14727171,37610852,0.000
2019-02-15,14727274,37611047,0.000
2019-02-15,14727274,37611048,0.000
2019-02-15,14727274,37611049,0.000
2019-02-15,14727274,37611050,0.000
2019-02-15,14727274,37611051,0.000
2019-02-15,14727274,37611052,0.000
2019-02-15,14727274,37611053,0.000
2019-02-15,14727274,37611054,0.000
2019-02-15,14727274,37611055,0.000
2019-02-15,14727327,37611159,0.000
2019-02-15,14727327,37611160,0.000
2019-02-15,14727327,37611161,0.000
2019-02-15,14727327,37611162,0.000
2019-02-15,14727327,37611163,0.000
2019-02-15,14727327,37611164,0.000
2019-02-15,14727327,37611165,0.000
2019-02-15,14727327,37611166,0.000
2019-02-15,14727327,37611167,0.000
2019-02-16,11484480,32631604,247.170
2019-02-16,11484485,32631612,89.250
2019-02-16,11484611,32631778,4.970
2019-02-16,11487692,32636729,5.580
2019-02-16,11487692,32636730,9.000
2019-02-16,11487692,32636731,0.860
2019-02-16,11487692,32636732,3.240
2019-02-16,11487692,32636733,3.500
2019-02-16,11487738,32636798,12.480
2019-02-16,11487745,32636813,25.840
2019-02-16,11488819,32638585,0.000
2019-02-16,11488819,32638588,0.000
2019-02-16,11488819,32638589,0.000
2019-02-16,11488831,32638613,0.000
